"ID","Name","Sex","Age","Height","Weight","Team","NOC","Games","Year","Season","City","Sport","Event","Medal"
"705","Donat Acklin","M",28,190,99,"Switzerland-1","SUI","1994 Winter",1994,"Winter","Lillehammer","Bobsleigh","Bobsleigh Men's Two","Gold"
"705","Donat Acklin","M",28,190,99,"Switzerland-1","SUI","1994 Winter",1994,"Winter","Lillehammer","Bobsleigh","Bobsleigh Men's Four","Silver"
"706","Guido Acklin","M",24,200,104,"Switzerland-2","SUI","1994 Winter",1994,"Winter","Lillehammer","Bobsleigh","Bobsleigh Men's Two","Silver"
"706","Guido Acklin","M",28,200,104,"Switzerland-1","SUI","1998 Winter",1998,"Winter","Nagano","Bobsleigh","Bobsleigh Men's Two",NA
"706","Guido Acklin","M",32,200,104,"Switzerland-2","SUI","2002 Winter",2002,"Winter","Salt Lake City","Bobsleigh","Bobsleigh Men's Four",NA
"707","Urban Acman","M",24,180,83,"Slovenia","SLO","2000 Summer",2000,"Summer","Sydney","Athletics","Athletics Men's 4 x 100 metres Relay",NA
"708","Alberto Enrique Acosta Palma","M",19,NA,NA,"Mexico","MEX","1992 Summer",1992,"Summer","Barcelona","Diving","Diving Men's Platform",NA
"708","Alberto Enrique Acosta Palma","M",23,NA,NA,"Mexico","MEX","1996 Summer",1996,"Summer","Atlanta","Diving","Diving Men's Platform",NA
"709","Asuncin Acosta Galano","F",18,169,52,"Cuba","CUB","1972 Summer",1972,"Summer","Munich","Athletics","Athletics Women's 400 metres",NA
"709","Asuncin Acosta Galano","F",18,169,52,"Cuba","CUB","1972 Summer",1972,"Summer","Munich","Athletics","Athletics Women's 4 x 400 metres Relay",NA
"710","Bryan Josu Acosta Ramos","M",22,175,74,"Honduras","HON","2016 Summer",2016,"Summer","Rio de Janeiro","Football","Football Men's Football",NA
"711","Carlos Acosta","M",28,NA,NA,"Mexico","MEX","1936 Summer",1936,"Summer","Berlin","Shooting","Shooting Men's Rapid-Fire Pistol, 25 metres",NA
"712","Hctor H. Acosta","M",26,180,81,"Argentina","ARG","1960 Summer",1960,"Summer","Roma","Cycling","Cycling Men's Team Pursuit, 4,000 metres",NA
"712","Hctor H. Acosta","M",30,180,81,"Argentina","ARG","1964 Summer",1964,"Summer","Tokyo","Cycling","Cycling Men's 100 kilometres Team Time Trial",NA
"713","Jos Eugenio Acosta","M",26,173,73,"Argentina","ARG","1968 Summer",1968,"Summer","Mexico City","Equestrianism","Equestrianism Mixed Three-Day Event, Individual",NA
"713","Jos Eugenio Acosta","M",26,173,73,"Argentina","ARG","1968 Summer",1968,"Summer","Mexico City","Equestrianism","Equestrianism Mixed Three-Day Event, Team",NA
"713","Jos Eugenio Acosta","M",30,173,73,"Argentina","ARG","1972 Summer",1972,"Summer","Munich","Equestrianism","Equestrianism Mixed Three-Day Event, Individual",NA
"713","Jos Eugenio Acosta","M",30,173,73,"Argentina","ARG","1972 Summer",1972,"Summer","Munich","Equestrianism","Equestrianism Mixed Three-Day Event, Team",NA
"714","Juan Acosta Umazabal","M",29,NA,NA,"Chile","CHI","1936 Summer",1936,"Summer","Berlin","Athletics","Athletics Men's Marathon",NA
"715","Julio Csar Acosta Gonzlez","M",29,160,62,"Chile","CHI","2016 Summer",2016,"Summer","Rio de Janeiro","Weightlifting","Weightlifting Men's Featherweight",NA
"716","Lautaro Germn Acosta","M",20,168,72,"Argentina","ARG","2008 Summer",2008,"Summer","Beijing","Football","Football Men's Football","Gold"
"717","Leopoldo Acosta","M",22,185,61,"Ecuador","ECU","1984 Summer",1984,"Summer","Los Angeles","Athletics","Athletics Men's 800 metres",NA
"718","Luis Angel Acosta","M",20,180,73,"Mexico","MEX","1968 Summer",1968,"Summer","Mexico City","Swimming","Swimming Men's 100 metres Backstroke",NA
"718","Luis Angel Acosta","M",20,180,73,"Mexico","MEX","1968 Summer",1968,"Summer","Mexico City","Swimming","Swimming Men's 200 metres Backstroke",NA
"719","Luz Mercedes Acosta Valdez","F",27,164,63,"Mexico","MEX","2008 Summer",2008,"Summer","Beijing","Weightlifting","Weightlifting Women's Middleweight",NA
"719","Luz Mercedes Acosta Valdez","F",31,164,63,"Mexico","MEX","2012 Summer",2012,"Summer","London","Weightlifting","Weightlifting Women's Middleweight",NA
"720","Marcelo Alberto Acosta Jimnez","M",20,NA,NA,"El Salvador","ESA","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Men's 200 metres Freestyle",NA
"720","Marcelo Alberto Acosta Jimnez","M",20,NA,NA,"El Salvador","ESA","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Men's 400 metres Freestyle",NA
"720","Marcelo Alberto Acosta Jimnez","M",20,NA,NA,"El Salvador","ESA","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Men's 1,500 metres Freestyle",NA
"721","Mara Jos Acosta Acosta","F",24,172,69,"Venezuela","VEN","2016 Summer",2016,"Summer","Rio de Janeiro","Wrestling","Wrestling Women's Light-Heavyweight, Freestyle",NA
"722","Mariano Acosta","M",22,NA,NA,"Argentina","ARG","1952 Summer",1952,"Summer","Helsinki","Athletics","Athletics Men's 100 metres",NA
"722","Mariano Acosta","M",22,NA,NA,"Argentina","ARG","1952 Summer",1952,"Summer","Helsinki","Athletics","Athletics Men's 4 x 100 metres Relay",NA
"723","Osmay Acosta Duarte","M",23,188,91,"Cuba","CUB","2008 Summer",2008,"Summer","Beijing","Boxing","Boxing Men's Heavyweight","Bronze"
"724","Pedro Javier Acosta Snchez","M",20,188,78,"Venezuela","VEN","1980 Summer",1980,"Summer","Moskva","Football","Football Men's Football",NA
"725","Roslandy del Valle Acosta Alvarado","F",16,190,62,"Venezuela","VEN","2008 Summer",2008,"Summer","Beijing","Volleyball","Volleyball Women's Volleyball",NA
"726","Tanya Acosta","F",25,182,70,"Argentina","ARG","2016 Summer",2016,"Summer","Rio de Janeiro","Volleyball","Volleyball Women's Volleyball",NA
"727","Martn Ral Acosta y Lara Daz","M",23,NA,NA,"Uruguay","URU","1948 Summer",1948,"Summer","London","Basketball","Basketball Men's Basketball",NA
"727","Martn Ral Acosta y Lara Daz","M",27,NA,NA,"Uruguay","URU","1952 Summer",1952,"Summer","Helsinki","Basketball","Basketball Men's Basketball","Bronze"
"728","George Wilson Acquaah","M",26,NA,NA,"Ghana","GHA","1952 Summer",1952,"Summer","Helsinki","Athletics","Athletics Men's 100 metres",NA
"728","George Wilson Acquaah","M",26,NA,NA,"Ghana","GHA","1952 Summer",1952,"Summer","Helsinki","Athletics","Athletics Men's 4 x 100 metres Relay",NA
"729","Robert Acquafresca","M",20,184,70,"Italy","ITA","2008 Summer",2008,"Summer","Beijing","Football","Football Men's Football",NA
"730","Edward Acquah","M",29,188,82,"Ghana","GHA","1964 Summer",1964,"Summer","Tokyo","Football","Football Men's Football",NA
"731","Oliver Acquah","M",22,177,82,"Ghana","GHA","1968 Summer",1968,"Summer","Mexico City","Football","Football Men's Football",NA
"731","Oliver Acquah","M",26,177,82,"Ghana","GHA","1972 Summer",1972,"Summer","Munich","Football","Football Men's Football",NA
"732","Samuel ""Sam"" Acquah","M",21,178,72,"Ghana","GHA","1964 Summer",1964,"Summer","Tokyo","Football","Football Men's Football",NA
"733","Ilona cs (-Zimmermann)","F",16,NA,NA,"Hungary","HUN","1936 Summer",1936,"Summer","Berlin","Swimming","Swimming Women's 100 metres Freestyle",NA
"733","Ilona cs (-Zimmermann)","F",16,NA,NA,"Hungary","HUN","1936 Summer",1936,"Summer","Berlin","Swimming","Swimming Women's 4 x 100 metres Freestyle Relay",NA
"734","Otto Mnsted Acthon","M",30,NA,NA,"Denmark","DEN","1948 Summer",1948,"Summer","London","Equestrianism","Equestrianism Men's Jumping, Individual",NA
"734","Otto Mnsted Acthon","M",30,NA,NA,"Denmark","DEN","1948 Summer",1948,"Summer","London","Equestrianism","Equestrianism Men's Jumping, Team",NA
"734","Otto Mnsted Acthon","M",34,NA,NA,"Denmark","DEN","1952 Summer",1952,"Summer","Helsinki","Equestrianism","Equestrianism Men's Three-Day Event, Individual",NA
"734","Otto Mnsted Acthon","M",34,NA,NA,"Denmark","DEN","1952 Summer",1952,"Summer","Helsinki","Equestrianism","Equestrianism Men's Three-Day Event, Team",NA
"735","Benjamin Maxwell ""Ben"" Acton","M",32,NA,NA,"Australia","AUS","1960 Winter",1960,"Winter","Squaw Valley","Ice Hockey","Ice Hockey Men's Ice Hockey",NA
"736","Brigitte Acton (-Smith)","F",20,168,63,"Canada","CAN","2006 Winter",2006,"Winter","Torino","Alpine Skiing","Alpine Skiing Women's Giant Slalom",NA
"736","Brigitte Acton (-Smith)","F",20,168,63,"Canada","CAN","2006 Winter",2006,"Winter","Torino","Alpine Skiing","Alpine Skiing Women's Slalom",NA
"736","Brigitte Acton (-Smith)","F",20,168,63,"Canada","CAN","2006 Winter",2006,"Winter","Torino","Alpine Skiing","Alpine Skiing Women's Combined",NA
"736","Brigitte Acton (-Smith)","F",24,168,63,"Canada","CAN","2010 Winter",2010,"Winter","Vancouver","Alpine Skiing","Alpine Skiing Women's Slalom",NA
"737","Amelia Lynn ""Amy"" Acuff (-Harvey)","F",21,188,66,"United States","USA","1996 Summer",1996,"Summer","Atlanta","Athletics","Athletics Women's High Jump",NA
"737","Amelia Lynn ""Amy"" Acuff (-Harvey)","F",25,188,66,"United States","USA","2000 Summer",2000,"Summer","Sydney","Athletics","Athletics Women's High Jump",NA
"737","Amelia Lynn ""Amy"" Acuff (-Harvey)","F",29,188,66,"United States","USA","2004 Summer",2004,"Summer","Athina","Athletics","Athletics Women's High Jump",NA
"737","Amelia Lynn ""Amy"" Acuff (-Harvey)","F",33,188,66,"United States","USA","2008 Summer",2008,"Summer","Beijing","Athletics","Athletics Women's High Jump",NA
"737","Amelia Lynn ""Amy"" Acuff (-Harvey)","F",37,188,66,"United States","USA","2012 Summer",2012,"Summer","London","Athletics","Athletics Women's High Jump",NA
"738","Crox Ernesto Acua Rodrguez","M",18,192,89,"Venezuela","VEN","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Men's 200 metres Freestyle",NA
"738","Crox Ernesto Acua Rodrguez","M",22,192,89,"Venezuela","VEN","2012 Summer",2012,"Summer","London","Swimming","Swimming Men's 4 x 100 metres Freestyle Relay",NA
"739","Jorge Acua","M",24,173,50,"Uruguay","URU","1972 Summer",1972,"Summer","Munich","Boxing","Boxing Men's Flyweight",NA
"740","ngel ""Mudo"" Acua Lizana","M",29,NA,NA,"Mexico","MEX","1948 Summer",1948,"Summer","London","Basketball","Basketball Men's Basketball",NA
"741","Ricardo Acua","M",25,NA,NA,"Mexico","MEX","1996 Summer",1996,"Summer","Atlanta","Judo","Judo Men's Extra-Lightweight",NA
"742","Roberto Acua","M",25,208,109,"Argentina","ARG","2016 Summer",2016,"Summer","Rio de Janeiro","Basketball","Basketball Men's Basketball",NA
"743","Arslanbek Aylow","M",23,177,75,"Turkmenistan","TKM","2016 Summer",2016,"Summer","Rio de Janeiro","Boxing","Boxing Men's Middleweight",NA
"744","Jzsef Aczl (-Eisenhoffer)","M",23,NA,NA,"Hungary","HUN","1924 Summer",1924,"Summer","Paris","Football","Football Men's Football",NA
"745","Kazimierz Piotr Adach","M",23,162,60,"Poland","POL","1980 Summer",1980,"Summer","Moskva","Boxing","Boxing Men's Lightweight","Bronze"
"746","Goro Adachi","M",19,156,56,"Japan","JPN","1932 Winter",1932,"Winter","Lake Placid","Ski Jumping","Ski Jumping Men's Normal Hill, Individual",NA
"746","Goro Adachi","M",23,156,56,"Japan","JPN","1936 Winter",1936,"Winter","Garmisch-Partenkirchen","Ski Jumping","Ski Jumping Men's Normal Hill, Individual",NA
"747","Kiyoshi Adachi","M",22,179,60,"Japan","JPN","1936 Summer",1936,"Summer","Berlin","Athletics","Athletics Men's Pole Vault",NA
"748","Mariko Adachi","F",29,162,51,"Japan","JPN","2012 Summer",2012,"Summer","London","Triathlon","Triathlon Women's Olympic Distance",NA
"749","Miho Adachi","F",25,165,58,"Japan","JPN","2004 Summer",2004,"Summer","Athina","Canoeing","Canoeing Women's Kayak Fours, 500 metres",NA
"750","Seiya Adachi","M",21,172,67,"Japan","JPN","2016 Summer",2016,"Summer","Rio de Janeiro","Water Polo","Water Polo Men's Water Polo",NA
"751","Takumi Adachi","M",26,168,67,"Japan","JPN","1992 Summer",1992,"Summer","Barcelona","Wrestling","Wrestling Men's Featherweight, Freestyle",NA
"752","Yumi Adachi","F",23,160,NA,"Japan","JPN","2012 Summer",2012,"Summer","London","Synchronized Swimming","Synchronized Swimming Women's Team",NA
"753","Yurie Adachi","F",28,156,51,"Japan","JPN","2014 Winter",2014,"Winter","Sochi","Ice Hockey","Ice Hockey Women's Ice Hockey",NA
"754","Craig Robert Adair","M",21,187,81,"New Zealand","NZL","1984 Summer",1984,"Summer","Los Angeles","Cycling","Cycling Men's 1,000 metres Time Trial",NA
"754","Craig Robert Adair","M",21,187,81,"New Zealand","NZL","1984 Summer",1984,"Summer","Los Angeles","Cycling","Cycling Men's Team Pursuit, 4,000 metres",NA
"755","Ali Enver Adakan","M",23,186,100,"Turkey","TUR","2000 Summer",2000,"Summer","Sydney","Sailing","Sailing Men's One Person Dinghy",NA
"755","Ali Enver Adakan","M",27,186,100,"Turkey","TUR","2004 Summer",2004,"Summer","Athina","Sailing","Sailing Men's One Person Dinghy",NA
"756","Adalberto Pereira da Silva","M",25,189,105,"Brazil","BRA","2004 Summer",2004,"Summer","Athina","Handball","Handball Men's Handball",NA
"757","Adam","M",NA,NA,NA,"France","FRA","1900 Summer",1900,"Summer","Paris","Fencing","Fencing Men's epee, Individual",NA
"758","Adam","M",NA,NA,NA,"France","FRA","1900 Summer",1900,"Summer","Paris","Swimming","Swimming Men's 200 metres Freestyle",NA
"759","Ahmed Adam","M",20,162,60,"Sudan","SUD","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Men's 50 metres Freestyle",NA
"760","Constantin Adam","M",20,202,105,"Romania","ROU","2016 Summer",2016,"Summer","Rio de Janeiro","Rowing","Rowing Men's Coxless Fours",NA
"761","Gal Adam","M",22,190,80,"Mauritius","MRI","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Men's 100 metres Freestyle",NA
"762","Gordon Belgum ""Gordy"" Adam","M",21,NA,NA,"United States","USA","1936 Summer",1936,"Summer","Berlin","Rowing","Rowing Men's Coxed Eights","Gold"
"763","Herman Adam Negrete","M",23,180,71,"Mexico","MEX","1988 Summer",1988,"Summer","Seoul","Athletics","Athletics Men's 4 x 100 metres Relay",NA
"764","Idrissa Adam","M",27,178,79,"Cameroon","CMR","2012 Summer",2012,"Summer","London","Athletics","Athletics Men's 100 metres",NA
"765","Jean-Paul Adam","M",15,NA,NA,"Seychelles","SEY","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Men's 200 metres Freestyle",NA
"765","Jean-Paul Adam","M",15,NA,NA,"Seychelles","SEY","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Men's 400 metres Freestyle",NA
"765","Jean-Paul Adam","M",15,NA,NA,"Seychelles","SEY","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Men's 200 metres Individual Medley",NA
"766","Ji Adam","M",25,187,83,"Czechoslovakia","TCH","1976 Summer",1976,"Summer","Montreal","Modern Pentathlon","Modern Pentathlon Men's Individual",NA
"766","Ji Adam","M",25,187,83,"Czechoslovakia","TCH","1976 Summer",1976,"Summer","Montreal","Modern Pentathlon","Modern Pentathlon Men's Team","Silver"
"766","Ji Adam","M",29,187,83,"Czechoslovakia","TCH","1980 Summer",1980,"Summer","Moskva","Fencing","Fencing Men's epee, Team",NA
"767","Johannes ""Johann"" Adam","M",NA,NA,NA,"Germany","GER","1908 Summer",1908,"Summer","London","Fencing","Fencing Men's epee, Individual",NA
"767","Johannes ""Johann"" Adam","M",NA,NA,NA,"Germany","GER","1908 Summer",1908,"Summer","London","Fencing","Fencing Men's Sabre, Individual",NA
"767","Johannes ""Johann"" Adam","M",NA,NA,NA,"Germany","GER","1912 Summer",1912,"Summer","Stockholm","Fencing","Fencing Men's Foil, Individual",NA
"767","Johannes ""Johann"" Adam","M",NA,NA,NA,"Germany","GER","1912 Summer",1912,"Summer","Stockholm","Fencing","Fencing Men's Sabre, Team",NA
"768","Joseph Adam","M",27,172,70,"Seychelles","SEY","1992 Summer",1992,"Summer","Barcelona","Athletics","Athletics Men's 400 metres",NA
"769","Leonie Adam","F",23,162,54,"Germany","GER","2016 Summer",2016,"Summer","Rio de Janeiro","Trampolining","Trampolining Women's Individual",NA
"770","Marcus Adam","M",24,182,82,"Great Britain","GBR","1992 Summer",1992,"Summer","Barcelona","Athletics","Athletics Men's 100 metres",NA
"770","Marcus Adam","M",24,182,82,"Great Britain","GBR","1992 Summer",1992,"Summer","Barcelona","Athletics","Athletics Men's 200 metres",NA
"770","Marcus Adam","M",24,182,82,"Great Britain","GBR","1992 Summer",1992,"Summer","Barcelona","Athletics","Athletics Men's 4 x 100 metres Relay",NA
"770","Marcus Adam","M",33,182,82,"Great Britain-1","GBR","2002 Winter",2002,"Winter","Salt Lake City","Bobsleigh","Bobsleigh Men's Two",NA
"771","Marianne Adam","F",20,183,85,"East Germany","GDR","1972 Summer",1972,"Summer","Munich","Athletics","Athletics Women's Shot Put",NA
"771","Marianne Adam","F",24,183,85,"East Germany","GDR","1976 Summer",1976,"Summer","Montreal","Athletics","Athletics Women's Shot Put",NA
"772","Michael B. ""Mike"" Adam","M",24,175,95,"Canada","CAN","2006 Winter",2006,"Winter","Torino","Curling","Curling Men's Curling","Gold"
"773","Moustafa Adam","M",19,173,71,"Egypt","EGY","1988 Summer",1988,"Summer","Seoul","Modern Pentathlon","Modern Pentathlon Men's Individual",NA
"773","Moustafa Adam","M",19,173,71,"Egypt","EGY","1988 Summer",1988,"Summer","Seoul","Modern Pentathlon","Modern Pentathlon Men's Team",NA
"773","Moustafa Adam","M",23,173,71,"Egypt","EGY","1992 Summer",1992,"Summer","Barcelona","Modern Pentathlon","Modern Pentathlon Men's Individual",NA
"773","Moustafa Adam","M",23,173,71,"Egypt","EGY","1992 Summer",1992,"Summer","Barcelona","Modern Pentathlon","Modern Pentathlon Men's Team",NA
"774","Nicolas Dominique ""Nic"" Adam","M",30,NA,NA,"Luxembourg","LUX","1912 Summer",1912,"Summer","Stockholm","Gymnastics","Gymnastics Men's Team All-Around",NA
"774","Nicolas Dominique ""Nic"" Adam","M",30,NA,NA,"Luxembourg","LUX","1912 Summer",1912,"Summer","Stockholm","Gymnastics","Gymnastics Men's Team All-Around, Free System",NA
"775","Otto Adam","M",26,NA,NA,"Germany","GER","1936 Summer",1936,"Summer","Berlin","Fencing","Fencing Men's Foil, Team","Bronze"
"776","Paul Adam","M",49,NA,NA,"France","FRA","1912 Summer",1912,"Summer","Stockholm","Art Competitions","Art Competitions Mixed Literature",NA
"777","Pierre Louis Eugne Adam","M",24,NA,NA,"France","FRA","1948 Summer",1948,"Summer","London","Cycling","Cycling Men's Team Pursuit, 4,000 metres","Gold"
"778","Sndor dm","M",20,NA,NA,"Hungary","HUN","1912 Summer",1912,"Summer","Stockholm","Water Polo","Water Polo Men's Water Polo",NA
"779","Shuaib Adam","M",30,175,80,"Kenya","KEN","1984 Summer",1984,"Summer","Los Angeles","Shooting","Shooting Men's Free Pistol, 50 metres",NA
"779","Shuaib Adam","M",35,175,80,"Kenya","KEN","1988 Summer",1988,"Summer","Seoul","Shooting","Shooting Men's Air Pistol, 10 metres",NA
"779","Shuaib Adam","M",35,175,80,"Kenya","KEN","1988 Summer",1988,"Summer","Seoul","Shooting","Shooting Men's Free Pistol, 50 metres",NA
"779","Shuaib Adam","M",38,175,80,"Kenya","KEN","1992 Summer",1992,"Summer","Barcelona","Shooting","Shooting Men's Air Pistol, 10 metres",NA
"779","Shuaib Adam","M",38,175,80,"Kenya","KEN","1992 Summer",1992,"Summer","Barcelona","Shooting","Shooting Men's Free Pistol, 50 metres",NA
"780","Tony Adam","M",18,169,61,"Germany","GER","2004 Summer",2004,"Summer","Athina","Diving","Diving Men's Platform",NA
"781","Ahmed Adam Salah","M",30,154,64,"Sudan","SUD","1996 Summer",1996,"Summer","Atlanta","Athletics","Athletics Men's Marathon",NA
"782","Samba Adama","M",32,175,82,"Mauritania","MTN","1988 Summer",1988,"Summer","Seoul","Wrestling","Wrestling Men's Light-Heavyweight, Greco-Roman",NA
"782","Samba Adama","M",32,175,82,"Mauritania","MTN","1988 Summer",1988,"Summer","Seoul","Wrestling","Wrestling Men's Light-Heavyweight, Freestyle",NA
"783","Stefan Adamczak","M",31,175,73,"Poland","POL","1924 Summer",1924,"Summer","Paris","Athletics","Athletics Men's Pole Vault",NA
"784","Matthias Adamczewski","M",30,187,77,"West Germany","FRG","1988 Summer",1988,"Summer","Seoul","Sailing","Sailing Mixed Three Person Keelboat",NA
"785","Dariusz Adamczuk","M",22,179,78,"Poland","POL","1992 Summer",1992,"Summer","Barcelona","Football","Football Men's Football","Silver"
"786","Adam Eucharyst Adamczyk","M",21,173,80,"Poland","POL","1972 Summer",1972,"Summer","Munich","Judo","Judo Men's Middleweight",NA
"786","Adam Eucharyst Adamczyk","M",25,173,80,"Poland","POL","1976 Summer",1976,"Summer","Montreal","Judo","Judo Men's Middleweight",NA
"787","Edward Adamczyk","M",26,190,83,"Poland","POL","1948 Summer",1948,"Summer","London","Athletics","Athletics Men's Long Jump",NA
"787","Edward Adamczyk","M",26,190,83,"Poland","POL","1948 Summer",1948,"Summer","London","Athletics","Athletics Men's Decathlon",NA
"788","Lubo Adamec","M",29,184,77,"Czechoslovakia","TCH","1988 Summer",1988,"Summer","Seoul","Shooting","Shooting Mixed Skeet",NA
"788","Lubo Adamec","M",33,184,77,"Czechoslovakia","TCH","1992 Summer",1992,"Summer","Barcelona","Shooting","Shooting Mixed Skeet",NA
"789","Petr Adamec","M",20,187,87,"Czechoslovakia","TCH","1980 Summer",1980,"Summer","Moskva","Swimming","Swimming Men's 200 metres Freestyle",NA
"789","Petr Adamec","M",20,187,87,"Czechoslovakia","TCH","1980 Summer",1980,"Summer","Moskva","Swimming","Swimming Men's 400 metres Freestyle",NA
"789","Petr Adamec","M",20,187,87,"Czechoslovakia","TCH","1980 Summer",1980,"Summer","Moskva","Swimming","Swimming Men's 4 x 200 metres Freestyle Relay",NA
"790","Mara Teresa Adames","F",18,160,52,"Mexico","MEX","1960 Summer",1960,"Summer","Roma","Diving","Diving Women's Springboard",NA
"790","Mara Teresa Adames","F",18,160,52,"Mexico","MEX","1960 Summer",1960,"Summer","Roma","Diving","Diving Women's Platform",NA
"791","Luigi Adami","M",47,NA,NA,"Italy","ITA","1948 Summer",1948,"Summer","London","Shooting","Shooting Men's Small-Bore Rifle, Prone, 50 metres",NA
"792","Jina Adamikov-Pelcov","F",22,173,62,"Czechoslovakia","TCH","1992 Winter",1992,"Winter","Albertville","Biathlon","Biathlon Women's 7.5 kilometres Sprint",NA
"792","Jina Adamikov-Pelcov","F",22,173,62,"Czechoslovakia","TCH","1992 Winter",1992,"Winter","Albertville","Biathlon","Biathlon Women's 15 kilometres",NA
"792","Jina Adamikov-Pelcov","F",22,173,62,"Czechoslovakia","TCH","1992 Winter",1992,"Winter","Albertville","Biathlon","Biathlon Women's 3 x 7.5 kilometres Relay",NA
"792","Jina Adamikov-Pelcov","F",24,173,62,"Czech Republic","CZE","1994 Winter",1994,"Winter","Lillehammer","Biathlon","Biathlon Women's 7.5 kilometres Sprint",NA
"792","Jina Adamikov-Pelcov","F",24,173,62,"Czech Republic","CZE","1994 Winter",1994,"Winter","Lillehammer","Biathlon","Biathlon Women's 15 kilometres",NA
"792","Jina Adamikov-Pelcov","F",24,173,62,"Czech Republic","CZE","1994 Winter",1994,"Winter","Lillehammer","Biathlon","Biathlon Women's 4 x 7.5 kilometres Relay",NA
"792","Jina Adamikov-Pelcov","F",28,173,62,"Czech Republic","CZE","1998 Winter",1998,"Winter","Nagano","Biathlon","Biathlon Women's 7.5 kilometres Sprint",NA
"792","Jina Adamikov-Pelcov","F",28,173,62,"Czech Republic","CZE","1998 Winter",1998,"Winter","Nagano","Biathlon","Biathlon Women's 15 kilometres",NA
"792","Jina Adamikov-Pelcov","F",28,173,62,"Czech Republic","CZE","1998 Winter",1998,"Winter","Nagano","Biathlon","Biathlon Women's 4 x 7.5 kilometres Relay",NA
"793","Panagiotis Adamidis","M",18,NA,NA,"Greece","GRE","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Men's 100 metres Backstroke",NA
"793","Panagiotis Adamidis","M",18,NA,NA,"Greece","GRE","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Men's 200 metres Backstroke",NA
"794","Janusz Andrzej Adamiec","M",21,176,74,"Poland","POL","1984 Winter",1984,"Winter","Sarajevo","Ice Hockey","Ice Hockey Men's Ice Hockey",NA
"794","Janusz Andrzej Adamiec","M",25,176,74,"Poland","POL","1988 Winter",1988,"Winter","Calgary","Ice Hockey","Ice Hockey Men's Ice Hockey",NA
"794","Janusz Andrzej Adamiec","M",29,176,74,"Poland","POL","1992 Winter",1992,"Winter","Albertville","Ice Hockey","Ice Hockey Men's Ice Hockey",NA
"795","Tomasz Adamiec","M",26,171,69.5,"Poland","POL","2008 Summer",2008,"Summer","Beijing","Judo","Judo Men's Half-Lightweight",NA
"795","Tomasz Adamiec","M",30,171,69.5,"Poland","POL","2012 Summer",2012,"Summer","London","Judo","Judo Men's Lightweight",NA
"796","Sabine Heidrun Adamik (Picken-, -Bothe)","F",32,172,68,"Germany","GER","1992 Summer",1992,"Summer","Barcelona","Handball","Handball Women's Handball",NA
"797","Zoltn Adamik","M",23,175,71,"Hungary","HUN","1952 Summer",1952,"Summer","Helsinki","Athletics","Athletics Men's 400 metres",NA
"797","Zoltn Adamik","M",23,175,71,"Hungary","HUN","1952 Summer",1952,"Summer","Helsinki","Athletics","Athletics Men's 4 x 400 metres Relay",NA
"798","Pirouz Adamiyat","M",23,190,80,"Iran","IRI","1972 Summer",1972,"Summer","Munich","Fencing","Fencing Men's epee, Individual",NA
"799","Nafissatou Moussa Adamou","F",14,172,72,"Niger","NIG","2012 Summer",2012,"Summer","London","Swimming","Swimming Women's 50 metres Freestyle",NA
"800","Georgi Mirchev Adamov","M",25,173,64,"Bulgaria","BUL","1964 Summer",1964,"Summer","Tokyo","Gymnastics","Gymnastics Men's Individual All-Around",NA
"800","Georgi Mirchev Adamov","M",25,173,64,"Bulgaria","BUL","1964 Summer",1964,"Summer","Tokyo","Gymnastics","Gymnastics Men's Team All-Around",NA
"800","Georgi Mirchev Adamov","M",25,173,64,"Bulgaria","BUL","1964 Summer",1964,"Summer","Tokyo","Gymnastics","Gymnastics Men's Floor Exercise",NA
"800","Georgi Mirchev Adamov","M",25,173,64,"Bulgaria","BUL","1964 Summer",1964,"Summer","Tokyo","Gymnastics","Gymnastics Men's Horse Vault",NA
"800","Georgi Mirchev Adamov","M",25,173,64,"Bulgaria","BUL","1964 Summer",1964,"Summer","Tokyo","Gymnastics","Gymnastics Men's Parallel Bars",NA
"800","Georgi Mirchev Adamov","M",25,173,64,"Bulgaria","BUL","1964 Summer",1964,"Summer","Tokyo","Gymnastics","Gymnastics Men's Horizontal Bar",NA
"800","Georgi Mirchev Adamov","M",25,173,64,"Bulgaria","BUL","1964 Summer",1964,"Summer","Tokyo","Gymnastics","Gymnastics Men's Rings",NA
"800","Georgi Mirchev Adamov","M",25,173,64,"Bulgaria","BUL","1964 Summer",1964,"Summer","Tokyo","Gymnastics","Gymnastics Men's Pommelled Horse",NA
"800","Georgi Mirchev Adamov","M",29,173,64,"Bulgaria","BUL","1968 Summer",1968,"Summer","Mexico City","Gymnastics","Gymnastics Men's Individual All-Around",NA
